customer_id,name,country,is_active,balance
3707,Kellie Johnson,Isle of Man,false,8185.75
3708,Taylor Parker,Georgia,false,3267.92
3709,Elizabeth Bates,Christmas Island,true,1794.97
3710,John Scott,Saudi Arabia,true,6081.21
3711,Michael Baker,Ukraine,false,8174.8
3712,Jacob Peck,Uruguay,false,2841.45
3713,Teresa Myers,Micronesia,false,9414.46
3714,Scott Hughes,Philippines,false,2770.03
3715,Marcus Myers,Maldives,false,6234.38
3716,Amber Thompson,Egypt,true,7509.79
3717,Denise Marshall,Guernsey,false,2234.33
3718,Daniel Anderson,Bhutan,true,3744.92
3719,Helen Lane,Saint Barthelemy,true,8047.93
3720,Laura Pittman,Bosnia and Herzegovina,false,1168.9
3721,Jodi Hudson,Afghanistan,false,192.71
3722,Stacy Little,Sri Lanka,true,9877.89
3723,Brady Owens,Sweden,true,1111.18
3724,John May,Sri Lanka,false,236.37
3725,Matthew Todd,Mauritania,true,324.71
3726,Derek Lyons,Oman,false,878.92
3727,Pamela Rowe,Hong Kong,true,2398.5
3728,Carrie Harrison,Sudan,false,1393.74
3729,Joshua Wolf,Saint Kitts and Nevis,true,5690.62
3730,Stephanie Smith,British Virgin Islands,true,5481.21
3731,Samantha Lawson,Kenya,true,761.26
3732,Stacy Miranda,Bhutan,true,8723.4
3733,Jacob Pitts,Montserrat,false,9633.75
3734,Mark Clayton,Saudi Arabia,false,6061.07
3735,Sarah May,Sri Lanka,false,3990.16
3736,Benjamin Lee,Congo,true,4865.88
3737,David Ayala,Kiribati,true,236.24
3738,Ronald Sanchez,Lao People's Democratic Republic,true,5716.93
3739,Katherine Barajas,Bosnia and Herzegovina,true,4827.58
3740,Richard Jimenez,Georgia,false,1722.83
3741,Brittany Miller,Montenegro,false,1546.12
3742,Mike Juarez,Morocco,false,2655.82
3743,Paula Robinson,Norfolk Island,false,5659.34
3744,Adam Simpson,Mayotte,false,9513.68
3745,Michael Cook,Slovenia,false,4648.65
3746,Jessica Stephens,Philippines,true,5721.25
3747,Jason Richard,French Polynesia,true,7297.8
3748,Deborah Jackson,Cayman Islands,true,7634.2
3749,Autumn May,Afghanistan,true,3995.24
3750,Charles Mcintosh,Monaco,true,6712.84
3751,Rebecca Leblanc,Italy,true,4233.08
3752,Jennifer Nelson,Kenya,false,6566.55
3753,Bianca Adams,Bahamas,true,993.49
3754,Michael Burton,Algeria,true,8946.12
3755,Mitchell Peters,Armenia,false,4209.04
3756,Matthew Barrera,Madagascar,false,7197.95
3757,Lisa Williams,Antigua and Barbuda,false,2894.27
3758,Jessica Velez,Benin,false,1452.81
3759,Craig Larson,Reunion,true,8056.04
3760,Vernon Foster,Martinique,true,6387.74
3761,Victoria Tucker,Tajikistan,false,7410.96
3762,Christopher Lopez,Sudan,true,4616.19
3763,Richard Johns,Uruguay,false,4501.92
3764,Michael Hughes,Madagascar,false,3394.39
3765,Catherine Jones,Tokelau,false,7317.34
3766,Debbie Reed,Congo,false,5573.36
3767,Austin Miller,Jersey,false,5766.06
3768,Nicole Sanders,Swaziland,true,7533.28
3769,Vincent Stewart,Colombia,true,4667.08
3770,Virginia Gregory,Cape Verde,false,5131.46
3771,Louis Smith,Grenada,false,3214.99
3772,Michael Duncan,Ukraine,false,5710.42
3773,Kimberly Villarreal,South Africa,true,5598.02
3774,John Green,Oman,true,3043.63
3775,Brian Brown,French Polynesia,false,7763.33
3776,Linda Oneill,Syrian Arab Republic,false,7430.96
3777,Michael Hines,Egypt,true,3980.2
3778,Levi Martinez,Afghanistan,true,2125.26
3779,Tanya Evans,Angola,false,8342.5
3780,Matthew Vaughn,Burundi,true,6523.54
3781,Regina Brown,Bermuda,false,355.12
3782,Wanda Collier,Martinique,false,7223.49
3783,Richard Clarke,Marshall Islands,false,7482.94
3784,James Vang,Kazakhstan,true,6150.91
3785,Jeremy Thomas,Tunisia,true,5653.34
3786,Mr. Alexander Moody Jr.,Egypt,true,9653.08
3787,Tara Jackson,Georgia,false,8766.16
3788,Ashley Young,Cook Islands,true,1786.71
3789,Omar Stone,Anguilla,true,545.77
3790,Kimberly Hamilton,Portugal,true,4779.79
3791,Thomas Davis,Malawi,false,9919.41
3792,Lisa Berry,Reunion,true,5651.9
3793,Theresa Gibson,Slovakia (Slovak Republic),false,6678.88
3794,Steve Graham,French Southern Territories,false,7257.3
3795,Kristin Parker,Pitcairn Islands,true,8013.14
3796,Sharon Walker,Moldova,true,1829.93
3797,Linda Rodriguez,Mauritius,true,1999.95
3798,Denise Williams,Switzerland,true,4835.72
3799,Kyle Pitts,Ukraine,true,9250.35
3800,Corey Murray,Trinidad and Tobago,true,3887.7
3801,Damon Watkins,South Georgia and the South Sandwich Islands,false,54.74
3802,Troy Zamora,Spain,true,1248.05
3803,Carlos Williams,Norfolk Island,false,9566.93
3804,Bobby Brown,Myanmar,false,8141.91
3805,Michael Bell,Antigua and Barbuda,true,7083.79
3806,Ashley Erickson,Philippines,false,632.44
3807,Morgan Arnold,Dominica,false,2096.26
3808,Donna Newton,Qatar,true,6592.71
3809,Andrew Patrick,Marshall Islands,true,3282.0
3810,Mary Williams,Angola,true,7719.15
3811,Kelly Beck,Niue,false,8644.47
3812,Lori Rivas,Mongolia,true,4704.7
3813,Kelli Boyer,Mexico,true,968.02
3814,Summer Gomez,Qatar,false,5379.54
3815,Gregg Davenport,French Polynesia,true,4039.79
3816,Timothy Harris,Costa Rica,false,916.52
3817,Margaret Lopez,Aruba,true,3525.39
3818,Francisco Adams,Uganda,false,6784.92
3819,Jonathan Cook,Slovenia,true,9875.74
3820,Samantha Brown,Portugal,false,5111.09
3821,Jennifer Williamson,Kazakhstan,true,2660.09
3822,Benjamin Miller,San Marino,false,7037.84
3823,Julie Jones,Portugal,false,6966.22
3824,Thomas Underwood,Anguilla,true,5015.84
3825,Joseph Smith,Norway,false,1657.05
3826,Christian Byrd,Tonga,true,9867.72
3827,Robert Thompson,Gabon,true,2207.46
3828,Joshua Green,Ethiopia,true,1186.84
3829,Krystal Guzman,Timor-Leste,true,3129.51
3830,Jared Walker,Lithuania,false,8653.09
3831,Justin Hernandez,Greenland,true,264.81
3832,William Marquez,Norway,true,5479.3
3833,Sean Miller,Korea,true,2305.71
3834,David Franklin,Grenada,true,5692.51
3835,Aaron Torres,Saint Kitts and Nevis,false,4730.85
3836,Connor Hernandez,United States Minor Outlying Islands,false,4129.7
3837,Linda Jensen,Bolivia,true,1754.96
3838,Samuel Mckenzie,Trinidad and Tobago,false,4016.06
3839,Stephanie Chapman,Bulgaria,false,7406.56
3840,Heather Scott,Timor-Leste,true,5666.87
3841,Breanna Anderson,Montserrat,false,2822.95
3842,Kelly Obrien,Cambodia,true,8861.57
3843,Adam Ballard,Congo,false,5131.91
3844,Chloe Bruce,Northern Mariana Islands,false,9674.15
3845,Cynthia Weiss,Mauritius,true,3237.38
3846,Mike Tran,Switzerland,true,6227.55
3847,Stephen Brown,Cape Verde,false,8653.81
3848,Kevin Johnston,Sudan,true,725.53
3849,Thomas Cook,Isle of Man,false,3087.26
3850,Bridget Alexander,Egypt,true,7950.12
3851,Miranda Smith,Iran,false,1540.31
3852,Juan Rogers,Sudan,true,4113.6
3853,Rebecca Davis,Pakistan,true,6057.54
3854,Sarah Herrera,Isle of Man,true,8196.29
3855,Carol King,Anguilla,false,2840.94
3856,Jon Roman,Yemen,false,7406.98
3857,Cynthia Perez,Poland,true,8112.49
3858,Kristine Horne,Cyprus,false,6996.92
3859,Brandon Romero,Mayotte,false,6741.55
3860,Joanna Ruiz,Solomon Islands,true,2334.5
3861,Tammie Flores,French Polynesia,true,9593.81
3862,Tamara Jacobs,Denmark,false,4919.28
3863,Amanda Aguirre,Turkey,true,597.56
3864,Susan Rogers,Italy,false,262.21
3865,Meghan Logan,Wallis and Futuna,false,7211.22
3866,Carmen Wilkinson,Barbados,false,4561.65
3867,Amy Lowe,Ukraine,false,3907.62
3868,Daniel Hernandez,Comoros,false,978.86
3869,David Hooper,Mauritania,false,265.35
3870,Tyler Walters,Faroe Islands,false,3626.2
3871,Stephen Morales,Benin,false,2211.87
3872,Whitney Gay,Australia,false,3442.83
3873,Matthew Smith,Saint Pierre and Miquelon,false,8124.99
3874,Andrea Smith,Armenia,true,3701.79
3875,Linda Jones,Eritrea,false,9595.49
3876,Anthony Wheeler,North Macedonia,true,7118.82
3877,Amy Dixon,Iraq,true,8535.63
3878,Tim Brock,Grenada,false,5705.39
3879,Tammy Guzman,Guernsey,false,579.89
3880,Caleb Oneill,Martinique,false,1285.53
3881,Kaitlin Hood,Romania,false,395.16
3882,Latasha Guzman,Bouvet Island (Bouvetoya),true,8041.43
3883,Brian Lee,Liechtenstein,true,8876.9
3884,Jeff Wyatt,Liechtenstein,true,8289.08
3885,Carl Warren,Romania,true,9152.77
3886,Joshua Wilson,Fiji,true,4123.3
3887,Lisa Sexton,Solomon Islands,false,1575.57
3888,Angela Gillespie,Mali,true,1974.5
3889,Gregory Ross,South Georgia and the South Sandwich Islands,true,7978.31
3890,Grace Davis,Venezuela,false,3086.8
3891,Whitney Rhodes,Guatemala,false,8961.85
3892,Chad Sanchez,South Georgia and the South Sandwich Islands,false,2840.51
3893,Donna Tanner,Eritrea,false,849.99
3894,Luis Blanchard,Comoros,false,6452.19
3895,Bryan Morse,Martinique,true,8053.85
3896,Kenneth Walton,Somalia,true,8437.38
3897,Julia Boyd,Vietnam,true,7496.69
3898,Megan Thomas,Georgia,false,2226.84
3899,Stacey Mooney,Sierra Leone,false,4421.14
3900,Sean Nixon,Serbia,true,1707.34
3901,Michael Rogers,Antigua and Barbuda,true,2615.83
3902,Dana Baker,Turks and Caicos Islands,false,7656.33
3903,Steven Stephens,Malaysia,false,5118.12
3904,Ryan Taylor,Iceland,false,4224.43
3905,Jessica Harvey,Dominican Republic,false,8526.93
3906,Kimberly Hale,India,false,2659.69
3907,Justin Watson,Fiji,true,798.09
3908,Alfred Cummings,Niue,true,2862.32
3909,Elizabeth Blake,Uruguay,false,2640.65
3910,Justin Davis,Seychelles,true,627.0
3911,Anthony Rivera,Barbados,false,9816.75
3912,James Brown,Gibraltar,false,515.48
3913,Jon Reilly,French Southern Territories,true,5660.6
3914,Kristi Garrison,Brazil,true,1833.27
3915,Christina Martinez,Luxembourg,false,7949.61
3916,Jeremy Jones,Turkey,false,8735.75
3917,Blake Collins,Cambodia,true,8830.25
3918,Matthew Coleman,United States Minor Outlying Islands,false,9574.7
3919,Jessica Mendoza,Grenada,true,228.49
3920,Lisa Oliver,Hong Kong,true,7616.48
3921,Bianca Wright,Croatia,true,1426.74
3922,Lisa Andersen,Gambia,true,5061.91
3923,Carolyn Hunt,Bangladesh,false,5865.27
3924,Sandra Norris,Palau,true,7685.85
3925,Travis Nichols,Suriname,true,2240.97
3926,Sarah Boyd,Pitcairn Islands,false,6754.64
3927,Carol Gamble,Morocco,false,7289.02
3928,Casey Adams,Cape Verde,true,9030.1
3929,Kelly Kramer,Senegal,false,5278.59
3930,Nathaniel Trujillo,Venezuela,true,4652.58
3931,Abigail Summers,San Marino,false,2782.73
3932,Nathan Romero,Tajikistan,true,8890.98
3933,David Moore,Croatia,true,4967.74
3934,Austin Morris,Svalbard & Jan Mayen Islands,false,345.41
3935,Tyler Briggs,Liechtenstein,true,6617.36
3936,David Jones,Niger,false,6227.6
3937,Melissa Gibson,Holy See (Vatican City State),true,5659.12
3938,Kimberly Carroll,Belarus,true,1274.49
3939,Eric Jones,Belarus,false,1315.69
3940,Michael Perez,Ecuador,true,9006.29
3941,Michael Wall,Macao,false,2513.7
3942,Diane Boyer,Colombia,false,8390.29
3943,Kimberly Beltran,Finland,true,2689.37
3944,Kevin White,Kuwait,false,2719.74
3945,Patricia Valenzuela,Oman,false,1891.27
3946,Ryan Reed,Niue,true,2162.18
3947,Christine Small,Greenland,true,5871.62
3948,John Pope,Ecuador,true,5141.78
3949,Donald Taylor,Croatia,true,7119.63
3950,Daniel King,Niger,true,9504.07
3951,Andrea Brown,American Samoa,true,4516.63
3952,Jesse Smith,Spain,false,7842.16
3953,Dr. Linda Phelps,Tanzania,false,8728.91
3954,Luke Gray,Kazakhstan,false,2531.64
3955,Darrell Alexander,Antigua and Barbuda,true,6670.54
3956,Katherine Foley,Georgia,false,4979.03
3957,Colin Campbell,Japan,false,5358.97
3958,Ryan Brown,Mauritius,true,1967.08
3959,Nicholas Osborne,Saint Kitts and Nevis,false,2260.8
3960,Jessica Watson,Sweden,false,8974.44
3961,Michael Kelly,Djibouti,false,4264.45
3962,Jason Alvarez,Bouvet Island (Bouvetoya),false,1191.28
3963,Kerry Thornton,Turkmenistan,true,3459.71
3964,Corey Bowers,Gibraltar,false,1262.24
3965,John Thompson,Azerbaijan,true,5345.43
3966,Lisa Cooper,Barbados,false,4994.22
3967,Teresa Valdez,Sri Lanka,false,1823.78
3968,Ryan Harrison III,Zambia,true,5625.88
3969,Adam Harrington,Norway,false,4507.9
3970,Ariel Clark,Anguilla,true,7303.5
3971,Eric Reed,Uruguay,false,2695.64
3972,James Cook,Jamaica,true,2136.05
3973,Lauren Hughes,Iceland,false,9323.44
3974,John Perkins,Brunei Darussalam,true,6472.98
3975,Margaret Cline,French Guiana,true,8690.7
3976,Kim Lewis,Andorra,false,7886.13
3977,Julian Ellison,Egypt,false,7093.76
3978,John Hancock,Paraguay,false,1604.56
3979,Courtney Lopez,Heard Island and McDonald Islands,true,7205.83
3980,Adam Bauer,Montenegro,true,256.99
3981,Michael Hernandez,Azerbaijan,true,2421.58
3982,Christopher Melendez,Turkmenistan,true,4815.8
3983,Selena Sanchez,Algeria,false,115.47
3984,Christopher Maxwell,Sweden,false,1374.01
3985,Jason Foster,Peru,false,4299.68
3986,Henry Hayden,United States Virgin Islands,true,3811.4
3987,Amanda Mccoy,South Africa,true,1491.16
3988,Melissa Armstrong,Russian Federation,true,245.32
3989,Sean Bernard,Georgia,false,8949.56
3990,Robert Miller,Burkina Faso,false,1017.3
3991,James Austin,United States Virgin Islands,true,4203.12
3992,Robert Blackburn,Hungary,false,9340.98
3993,Pamela Raymond,Hungary,false,4017.91
3994,Tyler Barr,Slovakia (Slovak Republic),false,4862.9
3995,Corey Green,Malta,false,9543.04
3996,Peter Thompson,Dominican Republic,false,4517.19
3997,Angela Smith,Montenegro,true,4357.03
3998,Martin Cameron,Chile,true,1320.09
3999,Christopher Warren,Belize,false,5830.36
4000,Andrea Mccarthy,United States Minor Outlying Islands,true,9567.62
4001,Patrick Evans,Congo,false,9326.35
4002,Brittney Walker,Tanzania,true,9363.59
4003,Sarah Riggs,Antigua and Barbuda,true,2262.87
4004,Amy Padilla,Belize,false,9979.76
4005,Regina Gardner,Libyan Arab Jamahiriya,true,1219.89
4006,Suzanne Brown,Saint Lucia,false,3779.61
4007,Patricia Obrien,Venezuela,true,3698.11
4008,Robert Lamb,Mauritania,true,6232.5
4009,Crystal Porter,United Arab Emirates,true,7768.58
4010,Dennis Olson,Ethiopia,true,170.94
4011,Randall Welch,Indonesia,false,8390.57
4012,Christopher Wagner,Vietnam,true,3057.22
4013,Kari Barton,Saint Martin,true,1844.75
4014,Daniel Banks,Israel,false,4503.99
4015,Austin Foster,Malawi,false,7798.34
4016,Michaela Miller,Vanuatu,true,972.43
4017,Michael Mcdonald,United Kingdom,false,4233.88
4018,Daniel Smith,Isle of Man,false,1367.13
4019,Laura Fox,Georgia,true,2449.59
4020,Jessica Walker,Venezuela,false,5490.91
4021,Edward Clements,Montserrat,true,6710.59
4022,David Collins,Montserrat,true,1033.11
4023,Jordan Nelson,Burundi,true,1849.15
4024,Cynthia Anderson,Liberia,true,9140.07
4025,Adam Wilson,Holy See (Vatican City State),false,3801.26
4026,Robert Wood,Syrian Arab Republic,true,2489.19
4027,Kathy Patrick,Canada,false,3725.82
4028,Matthew Ramirez,Comoros,false,2643.29
4029,James Gordon,Faroe Islands,true,4886.68
4030,John Kelly,Congo,false,135.65
4031,Denise Stanley,Congo,true,9292.54
4032,Andrew Cook,Guadeloupe,false,3542.57
4033,Cathy Adkins,Lithuania,true,2072.15
4034,Dawn Barnett,Uganda,false,6173.11
4035,Jennifer Nguyen,Oman,false,2269.18
4036,John Hickman,Christmas Island,true,5773.81
4037,Joseph Price,Liechtenstein,true,2571.35
4038,Chris Garcia,Zambia,true,3922.0
4039,Leah Griffith,Burundi,false,699.05
4040,Ms. Margaret Greer,Korea,false,5593.02
4041,Raymond Jackson,Tuvalu,true,818.58
4042,Susan Martinez,Djibouti,false,3672.91
4043,Richard Choi,Micronesia,true,4569.97
4044,Patricia Young,Gabon,true,5120.42
4045,Scott Osborne,Greece,true,2247.71
4046,Mindy Johnson,Poland,true,851.74
4047,Jared Parker,Botswana,true,9299.29
4048,Carlos Patterson,Saint Lucia,true,6713.11
4049,Eric Jackson DDS,Antarctica (the territory South of 60 deg S),true,5030.07
4050,Jeffrey Walton,Armenia,true,9288.43
4051,Andrew Elliott,Syrian Arab Republic,false,5010.74
4052,Daniel Rodriguez,Colombia,false,184.76
4053,Juan Craig,Lao People's Democratic Republic,true,9816.5
4054,Lindsey George,Belgium,true,966.28
4055,Charles Zhang,China,true,2203.11
4056,Peter Dominguez,Barbados,false,4835.26
4057,Elizabeth Miller,Paraguay,true,1446.63
4058,Robin Price,Paraguay,true,222.18
4059,James Duncan II,Greenland,false,7901.84
4060,Megan Brown,Nepal,true,7253.01
4061,Christopher Ortega,Colombia,false,6823.3
4062,William Klein,Serbia,true,1826.55
4063,Scott Stewart,Kazakhstan,false,1396.65
4064,Kyle Johnson,Cote d'Ivoire,true,6744.22
4065,Michele Aguirre,South Georgia and the South Sandwich Islands,true,2679.49
4066,Michael Rose,Gambia,false,8398.34
4067,Christine Shaw,Hungary,true,6055.69
4068,Betty Norman,Switzerland,true,1802.34
4069,Joseph Bowman,Suriname,false,5549.98
4070,Aaron White,Tokelau,true,2096.64
4071,Vanessa Kelley,Greenland,false,9762.54
4072,Crystal Russell,Mozambique,true,1364.84
4073,Michelle Young,Korea,true,6231.39
4074,Kylie Ortiz,Yemen,false,2354.45
4075,Roy Hampton,Bhutan,false,6785.03
4076,Michelle Mccoy,Brazil,false,3996.75
4077,Linda Webb,Tanzania,false,5148.29
4078,Cynthia Sanchez,Turks and Caicos Islands,false,6314.07
4079,Ms. Tammy Allison,Spain,true,643.22
4080,Tracy Edwards,Saint Martin,false,6013.68
4081,Brian Hicks,Northern Mariana Islands,false,9028.5
4082,Desiree Wilson,Kazakhstan,false,9340.1
4083,Eric Reyes,Turks and Caicos Islands,false,9372.18
4084,Kara Combs,United States Virgin Islands,true,6091.1
4085,Kristen Lewis,Eritrea,true,9356.83
4086,Daniel Lopez,Finland,true,1501.05
4087,Sara Zavala,Serbia,true,7544.56
4088,Heather Johnson,Montserrat,false,8954.71
4089,Rachel Barrera,United States of America,false,8334.82
4090,John Parrish,Niue,false,2150.8
4091,Jacob Mitchell,Sweden,true,6123.41
4092,Brianna Arias,Zimbabwe,false,3861.34
4093,Daniel Neal,Sierra Leone,false,85.85
4094,Brendan Price,Moldova,false,7071.68
4095,Michelle Navarro,Marshall Islands,false,8332.46
4096,Beth Rose,Namibia,true,5688.53
4097,Andrea Fischer,Hungary,false,224.64
4098,Wayne Bartlett,Morocco,false,1342.94
4099,Dr. Susan Taylor,Angola,true,6776.15
4100,Allison Harris,Russian Federation,false,5383.37
4101,Marco Ortiz,Cayman Islands,false,5285.99
4102,Nathaniel Nelson,Monaco,false,168.68
4103,Cameron Castro,Bulgaria,false,3755.89
4104,Adam Lin,Benin,true,515.08
4105,Ashley Turner DDS,Benin,true,4607.11
4106,Melissa Martinez,France,false,3652.1
4107,Kristin Wang,Belarus,true,8720.74
4108,Mark Quinn,Mauritania,true,3440.76
4109,Victoria Alvarez,Iraq,true,5540.7
4110,Carol Murphy,American Samoa,false,1444.46
4111,Shelia Russell,Azerbaijan,true,4683.07
4112,Gordon Drake,Mauritania,false,4985.02
4113,Duane Knight,Tunisia,true,2359.33
4114,Judith Todd,Micronesia,false,7946.48
4115,Kelsey Montoya,Chile,true,214.03
4116,Erica Dougherty,Belize,false,8317.09
4117,Nancy Fleming,Saint Helena,true,1344.13
4118,Jeremiah Adams,Czech Republic,false,8557.54
4119,Lisa Butler,Thailand,true,7224.04
4120,Evan Jackson,Mauritius,true,7633.2
4121,Dustin Thomas,Comoros,true,2252.48
4122,Samantha Brown,Korea,false,1025.35
4123,David Thomas,San Marino,false,1249.36
4124,Scott Perez,Paraguay,true,5544.83
4125,Danielle Leon,Burundi,false,6818.35
4126,Jacqueline Ramos,San Marino,false,7072.78
4127,Thomas Cruz,Vanuatu,true,5526.64
4128,Michael Duncan,Colombia,false,6684.98
4129,Keith Romero,Zimbabwe,false,3782.69
4130,Robert Mann,Venezuela,false,761.7
4131,Brittany Smith,Bahamas,false,2545.41
4132,Kimberly Palmer,Antarctica (the territory South of 60 deg S),false,8786.42
4133,Lauren Drake,Haiti,false,7588.28
4134,John Taylor,Central African Republic,false,1227.06
4135,Nicole Hall,Reunion,false,5607.99
4136,Danny Fox,Moldova,false,7839.65
4137,Jennifer Black,Georgia,true,8708.7
4138,Leslie Cabrera,Taiwan,false,5894.24
4139,William Gibson,South Africa,false,2317.34
4140,Angel Mayo,Grenada,false,5077.81
4141,Reginald Blevins,Jamaica,false,6685.56
4142,Scott Maldonado,Venezuela,true,1212.84
4143,Brittany Oliver,Pakistan,true,2557.66
4144,Andrew Carroll,Greenland,true,7619.8
4145,Manuel Williams,Belarus,true,76.39
4146,Jacob Hall,Palestinian Territory,true,90.69
4147,Joseph Logan,Saint Barthelemy,true,9685.13
4148,Peter Flores,Mali,false,7954.29
4149,Michael Hobbs,Egypt,false,9337.64
4150,Gregory Jackson,French Polynesia,false,4684.28
4151,Elizabeth Rodgers,Suriname,false,1009.46
4152,Michael Fleming,Malta,true,6593.2
4153,Michael Rosario,Sweden,true,4322.14
4154,Christopher Reeves,United States Virgin Islands,true,9282.93
4155,Kenneth Dominguez,Montserrat,false,2697.84
4156,Larry Lutz,Tonga,false,2859.05
4157,David Lee,Sweden,true,7600.99
4158,Gary Santiago,Faroe Islands,true,1021.83
4159,Cody Ferguson,Egypt,true,6226.6
4160,Tyler Galvan,Cocos (Keeling) Islands,true,6972.38
4161,Briana Hopkins,Cameroon,false,2589.96
4162,Michael Lowe,Nigeria,false,2173.73
4163,Michael Sheppard,Trinidad and Tobago,false,5895.15
4164,Sarah Hatfield,Eritrea,false,8200.23
4165,Samantha Glenn,El Salvador,false,1419.55
4166,Robert Liu,Christmas Island,true,4909.95
4167,Casey Hill,Luxembourg,false,4412.9
4168,Douglas Rogers,Saint Helena,true,9392.86
4169,Andrew Patterson,Nigeria,true,1170.56
4170,Mary Aguilar DVM,Angola,true,413.16
4171,Gary Johnson,Tonga,true,6194.53
4172,Rachel Johnson,Congo,true,2701.69
4173,Joseph Frye,Zambia,true,9780.76
4174,Christina Delacruz,Jersey,false,2524.23
4175,Michael Wilson,Marshall Islands,true,3982.72
4176,Craig Hughes,Greece,true,8555.36
4177,Lisa Jackson,Anguilla,false,429.41
4178,Barbara French,United States Minor Outlying Islands,false,8517.39
4179,Gregory Molina,Solomon Islands,false,6915.44
4180,Corey Lopez,El Salvador,false,6312.16
4181,Tina Abbott,American Samoa,true,8483.88
4182,Michael Lopez,Uruguay,false,6917.77
4183,Tracy Wong,Sri Lanka,true,6615.42
4184,Amy Brady,Mauritania,false,5064.7
4185,Jason Contreras,Moldova,false,5512.63
4186,Anthony Marshall,Lao People's Democratic Republic,true,805.31
4187,Julie Walker DDS,Korea,false,1300.43
4188,Robert Wells,Aruba,true,2785.28
4189,Wesley Reyes,Latvia,false,310.97
4190,Joseph Price,Malaysia,true,6934.61
4191,Jennifer Lee,Cambodia,true,9206.66
4192,Jonathan Kelly,Belgium,false,8796.34
4193,Mary Barnett,Cote d'Ivoire,false,9760.77
4194,Sheila Fisher,Syrian Arab Republic,true,369.17
4195,Jeffrey Williams,Saint Helena,true,68.07
4196,Jade Kirk,Saint Vincent and the Grenadines,false,5288.46
4197,Joshua Zimmerman,Portugal,true,9823.24
4198,Jennifer Cox,Sweden,false,3117.13
4199,Lisa Holland,Kenya,true,4265.15
4200,Jenny Williams,Liechtenstein,true,7547.95
4201,Krystal Kelly,Mauritius,false,2409.88
4202,Andrea Day,Venezuela,false,889.52
4203,Glenn Burke,Angola,false,8146.43
4204,Alexander Ross,Seychelles,false,3024.71
4205,Roy Cunningham,Isle of Man,true,7278.52
4206,Ashley Bell,United States Minor Outlying Islands,true,179.78
4207,William Peck,India,false,7074.47
4208,Melanie Mitchell,French Polynesia,true,747.64
4209,Caitlin Martin,Serbia,false,6286.44
4210,Jeffrey Ayala,Liberia,false,2339.28
4211,Randy Calderon,South Africa,false,1366.78
4212,Evelyn Clayton,Ukraine,true,7030.57
4213,Alejandra Garza,Puerto Rico,false,6133.47
4214,Kim Kennedy,Slovakia (Slovak Republic),true,1485.43
4215,Richard Duncan,Mauritius,false,5907.35
4216,Aaron Irwin,Antigua and Barbuda,false,8594.04
4217,Caitlin Berg,Netherlands Antilles,true,9790.23
4218,John Juarez,Mauritania,false,7008.96
4219,Samantha Gregory,Kyrgyz Republic,true,4197.23
4220,Shannon Gray,Montenegro,true,1533.88
4221,Michael Gill,Lao People's Democratic Republic,false,3407.83
4222,Jeremy Wilson,Congo,true,3020.74
4223,Luke Singleton,Kyrgyz Republic,false,696.56
4224,Nancy Brown,Montenegro,true,590.07
4225,Jon Carney,Oman,true,9151.91
4226,Julie Thompson,Antigua and Barbuda,false,4231.29
4227,David Barajas,Nigeria,true,3151.19
4228,Chelsea Hughes,Timor-Leste,false,9293.42
4229,Jennifer Berry,Poland,true,4028.1
4230,Kelly Long,Russian Federation,false,2531.66
4231,Daniel Ray,Costa Rica,true,1608.36
4232,Natalie Patrick,Norfolk Island,false,2481.24
4233,Kristin May,Norfolk Island,false,8434.33
4234,Amy Parrish,Saint Martin,true,6591.58
4235,Ann Williamson,Guinea,true,3817.43
4236,Renee Adams,Lebanon,true,1604.18
4237,Christopher White,Angola,false,6670.6
4238,Jennifer Sanchez,Greenland,false,7167.42
4239,Tiffany Martinez,British Virgin Islands,false,4492.52
4240,Jeffrey Hernandez,Libyan Arab Jamahiriya,false,5931.24
4241,Jennifer Hicks,Netherlands Antilles,false,7737.83
4242,Jay Lopez,Vanuatu,true,3776.15
4243,Mary Garcia,Monaco,true,3945.88
4244,Peggy Schwartz,Cayman Islands,true,1190.42
4245,Linda Macdonald,French Polynesia,false,6597.22
4246,Gabriella Kennedy,Uganda,true,9593.21
4247,Sharon Thomas,United States Virgin Islands,false,2929.91
4248,Michelle Gardner,New Caledonia,false,8515.26
4249,Derek Doyle,Saint Martin,false,7743.22
4250,Mathew Williamson,Solomon Islands,true,2762.97
4251,Peter Williams,Russian Federation,false,8521.75
4252,Ariel Holland,Uzbekistan,false,4521.14
4253,Todd Lawson MD,Honduras,false,3457.78
4254,Joseph Martin,Montenegro,false,1280.83
4255,Robert Pitts,Ethiopia,false,671.77
4256,Jonathan Clay,Aruba,true,1044.9
4257,Amber Rodriguez,Gabon,true,5082.86
4258,Alexandria Villegas,French Southern Territories,false,9249.25
4259,Sara Ramos,Gibraltar,true,351.4
4260,Eddie Barrett,Bahrain,false,404.33
4261,Megan Alvarez,Palau,false,7221.47
4262,Sheila Wheeler,Benin,false,1829.82
4263,Joel Gallegos,Hungary,false,7084.12
4264,Dan Lee,Palestinian Territory,true,354.32
4265,Laura Morris,Denmark,true,130.29
4266,Laurie Montgomery,Korea,true,6553.88
4267,Megan Petty,Saint Pierre and Miquelon,true,5878.9
4268,Frank Daniels,Bahamas,false,7572.77
4269,Robert Romero,Iraq,true,7542.58
4270,Margaret Cummings,Grenada,false,7627.46
